TimeL,ChargeL,ChannelIDL,TimeR,ChargeR,ChannelIDR,DOI,NCD,delta_t,n1,n2,ChargeL_zscore,ChargeR_zscore
466762155489411.0,28.285416,86.0,466762155491247.0,16.613152,81.0,25.0,0.2599696275391233,-1836.0,7.3420806,-0.9955588,0.4916901914929805,-0.2591479111975932
63718635661427.0,29.605423,103.0,63718635662513.0,14.256958,96.0,28.0,0.3499232064032274,-1086.0,5.2767234,10.104235,-0.96476018639194,1.6457528422911725
171785089350533.0,24.894524,94.0,171785089351384.0,18.309464,89.0,15.0,0.1524178740166302,-851.0,16.457613,3.6229985,-0.5367962499795117,0.62775631649563
1020657445925733.0,27.84935,87.0,1020657445927393.0,13.53957,80.0,28.0,0.3457393911220685,-1660.0,-1.0927365,6.4439,0.8849345545518827,-0.06877959439864907
1255349721084394.0,26.556091,79.0,1255349721085283.0,19.636108,72.0,20.0,0.1498084774011299,-889.0,-1.1309531,6.0907106,0.09774699004304577,-0.07987189817890437
1251258053193308.0,19.133602,95.0,1251258053193477.0,26.577965,88.0,2.0,-0.1628551259246921,-169.0,13.673953,-1.6238637,-1.2196446432000385,0.9867236555016866
1745208403578477.0,24.447735,94.0,1745208403579317.0,20.149612,89.0,15.0,0.0963762037235085,-840.0,16.489706,3.9912982,0.19096935618574803,-0.10251660420277836
980542387398461.0,26.694187,95.0,980542387399702.0,16.771385,88.0,25.0,0.2282910713794357,-1241.0,11.544662,7.5042048,-0.8361693796138975,1.527247845777235
1537564683904176.0,20.06245,79.0,1537564683904379.0,26.317879,72.0,5.0,-0.1348724585373252,-203.0,-3.2304573,1.0116261,-0.596894080194229,1.1621242733401693
1257519723111483.0,27.274784,102.0,1257519723112221.0,23.408646,97.0,20.0,0.0762801175847806,-738.0,1.1747818,1.6052221,-0.9721319345189395,0.03514949568385552
1228623223807493.0,20.159393,103.0,1228623223807747.0,24.854,96.0,5.0,-0.1042935599189334,-254.0,6.0962076,-1.0400578,-1.242333545819684,1.1118224300637531
892067527630828.0,27.579823,103.0,892067527632208.0,15.939728,96.0,25.0,0.2674681776932855,-1380.0,5.7739806,8.171168,-0.7872615445532385,1.0801268655424467
1618751061017173.0,21.136536,102.0,1618751061017558.0,27.966976,97.0,2.0,-0.1391028812765979,-385.0,2.278923,12.40779,0.03916469776193179,0.62180016790058
1576244230718677.0,24.51498,78.0,1576244230719534.0,23.973518,73.0,10.0,0.0111668132100112,-857.0,-4.8143125,9.7721195,1.0668309063810995,-1.3114945892172774
1157721090341574.0,18.43195,95.0,1157721090341771.0,25.984833,88.0,5.0,-0.1700457009684829,-197.0,13.028043,-2.0852075,0.33402528480633736,0.028656243350411267
1462939068703967.0,26.70715,86.0,1462939068705399.0,22.178944,81.0,15.0,0.0926276908112151,-1432.0,10.8044405,3.6982014,0.20015293559090522,-1.0130649955062552
1761050552272860.0,24.964893,78.0,1761050552273557.0,25.417038,73.0,10.0,-0.0089743483631066,-697.0,-4.546439,10.056534,1.069093234780238,-1.1179664785596495
1304356287016163.0,20.973858,87.0,1304356287017069.0,21.62468,80.0,10.0,-0.0152780360678106,-906.0,3.7008553,2.1799774,1.0646771010979403,0.3858821032286822
128952899600592.0,17.575104,103.0,128952899600689.0,23.022865,96.0,2.0,-0.134188018124749,-97.0,5.981712,2.390251,0.6921687293297526,-0.20760109560854603
662385458467651.0,21.95903,95.0,662385458468260.0,21.526428,88.0,10.0,0.0099481992347878,-609.0,10.018587,2.305807,-1.393103448951614,1.3421877377905516
440512209029271.0,29.26952,94.0,440512209030399.0,16.662651,89.0,25.0,0.2744670832127661,-1128.0,13.768081,-0.47448272,0.9020059978332848,-1.7119226637723797
1204066132438551.0,23.82502,87.0,1204066132439910.0,14.663483,80.0,25.0,0.2380330822427674,-1359.0,1.9605819,5.664377,1.4661202593793319,-0.8720457830788516
647643273482649.0,18.500977,86.0,647643273483130.0,25.44257,81.0,2.0,-0.1579661514351584,-481.0,6.397476,13.846265,1.1651997920145674,-1.6745425634043531
1452105621339745.0,25.438793,87.0,1452105621341096.0,16.440571,80.0,15.0,0.214860521759595,-1351.0,1.5752095,3.9117684,0.3259642887032067,0.4299558629639147
398389166253703.0,20.81361,78.0,398389166254223.0,25.894711,73.0,5.0,-0.1087836362176238,-520.0,-3.1502595,14.307122,0.1736127242507278,0.6262986936327064
69163563602201.0,17.906647,79.0,69163563602564.0,24.892776,72.0,2.0,-0.1632295136315272,-363.0,-2.9535573,-1.7344356,-1.2124470368172837,1.0552254861030301
383137616159967.0,15.9837,87.0,383137616160383.0,22.931847,80.0,2.0,-0.1785442460824204,-416.0,3.545478,-0.7794453,-0.9439280385728817,1.444808060395339
879310186738105.0,28.798367,95.0,879310186739783.0,14.918098,88.0,28.0,0.3175066648229677,-1678.0,11.782169,10.445952,-1.4120626896923596,1.1528630196770664
394071994555039.0,25.706692,86.0,394071994556467.0,20.126568,81.0,15.0,0.1217483547973677,-1428.0,9.404729,3.7095618,-1.501992262592809,1.3809436227794194
79710319306176.0,25.405853,87.0,79710319307587.0,13.161785,80.0,25.0,0.3174699990702049,-1411.0,0.3139917,6.71501,1.5045116997430166,-1.1464481199912864
252543193289465.0,24.060055,95.0,252543193290450.0,19.420158,88.0,15.0,0.1067128397002102,-985.0,10.565521,4.187215,-1.4592798355578125,0.9367820293695556
1799385743804812.0,17.53474,87.0,1799385743805158.0,23.936417,80.0,2.0,-0.1543645623390734,-346.0,2.5939953,-1.3499194,-0.5369002302673794,0.9389024131142287
1292605364546220.0,22.094036,78.0,1292605364546931.0,25.20348,73.0,5.0,-0.0657422262936599,-711.0,-3.5242388,12.639504,-0.8455311388327309,1.3560051905926038
1376692574861368.0,20.770008,102.0,1376692574861643.0,27.563526,97.0,5.0,-0.1405549612821607,-275.0,1.9712032,12.073162,-1.775217126001237,0.3823272948629353
1583119829244416.0,28.778038,94.0,1583119829245891.0,17.779236,89.0,25.0,0.2362423968379247,-1475.0,14.332375,0.18965203,-0.09499359724513602,0.27815494543880614
426177001540529.0,30.062626,102.0,426177001542221.0,18.223991,97.0,28.0,0.2451742477631017,-1692.0,4.307413,-4.632437,0.8546462576410238,-1.5615523044947024
151716779444277.0,20.283382,95.0,151716779444783.0,22.012383,88.0,10.0,-0.0408788208464842,-506.0,9.837781,1.2915236,-0.3222172784457468,0.44311442125785866
523920114037142.0,19.229977,95.0,523920114037590.0,24.434185,88.0,5.0,-0.119187172308494,-448.0,11.855137,-0.5280418,0.3689346474231562,-0.28372709283353387
1332193967471496.0,22.26442,79.0,1332193967471850.0,25.199997,72.0,10.0,-0.0618479523302687,-354.0,-1.9037014,2.1762109,1.9451665312414166,-1.131805840812338
1444011185963604.0,29.675674,102.0,1444011185965283.0,18.476585,97.0,28.0,0.2325766066343845,-1679.0,4.0917487,-4.2230654,0.9437730118625731,-1.6134335614037565
1283343024178552.0,26.065975,86.0,1283343024180044.0,20.871426,81.0,15.0,0.1106697194418583,-1492.0,10.0698,3.8726382,0.7870747180461554,-0.34725483374482097
916316043171452.0,22.251087,102.0,916316043172047.0,25.830502,97.0,10.0,-0.0744446070615511,-595.0,1.1575941,9.887451,-1.6812989500195765,0.99325492717594
881557310992216.0,32.83395,78.0,881557310994187.0,18.781792,73.0,28.0,0.2722455874023859,-1971.0,-3.6437287,-2.2602818,-1.1422113809148189,0.6443553029350861
1245898372209374.0,28.859516,95.0,1245898372210636.0,16.33844,88.0,25.0,0.2770274832782261,-1262.0,11.805974,9.482402,1.1234481731249881,-1.3281599484042501
882160590441476.0,17.655586,102.0,882160590441799.0,25.828846,97.0,5.0,-0.1879583019504543,-323.0,4.393161,12.930185,-0.6013102138765265,1.1049112871792006
880204005962741.0,25.4701,78.0,880204005963283.0,24.210323,73.0,10.0,0.025357614205499,-542.0,-4.782257,9.577857,-0.8618825438585844,1.2936376839716324
1210568699978738.0,28.219921,78.0,1210568699979852.0,20.70451,73.0,20.0,0.1536126398690257,-1114.0,-6.6348953,4.1589108,-1.5992138317489808,1.237346827924211
230186319274284.0,27.55904,79.0,230186319275344.0,17.670074,72.0,25.0,0.218641603282346,-1060.0,-0.12042746,8.331893,1.3352880716873288,-1.5025256668979698
1610365790409080.0,29.261143,94.0,1610365790409998.0,22.103569,89.0,20.0,0.1393480800593216,-918.0,16.996342,2.5484107,-0.8195098194145342,0.688253464867426
653675015820865.0,28.611946,103.0,653675015821784.0,16.446228,96.0,20.0,0.2700002445727161,-919.0,5.8212123,9.192328,1.4680446518428996,-1.0795943311547207
9208895993535.0,28.594376,78.0,9208895994787.0,22.100533,73.0,15.0,0.1280965510757698,-1252.0,-6.654227,4.915006,0.13923865821295603,-0.10388207849390714
1494934258583240.0,30.105064,94.0,1494934258584164.0,21.759666,89.0,20.0,0.1609069978769773,-924.0,16.941437,1.8680344,-0.9123748164125259,1.5359078783390525
336698532961350.0,20.133884,103.0,336698532961944.0,20.141037,96.0,10.0,-0.0001776043210612,-594.0,8.926813,2.4759457,-1.4625791906628913,0.7248751116060708
221527096607361.0,28.125401,78.0,221527096608440.0,22.219471,73.0,20.0,0.1173094650037048,-1079.0,-6.635377,5.3616915,0.9117008977802376,-1.2640016663915623
1713375228761429.0,26.623371,95.0,1713375228762736.0,17.371407,88.0,20.0,0.2102968675055025,-1307.0,11.5741,7.1149635,0.9382602899502157,-0.018258012220262125
887503429256811.0,27.355507,103.0,887503429257737.0,18.258522,96.0,15.0,0.1994339285398358,-926.0,7.1080337,6.6436963,0.8515165014520778,-1.3860276405018812
194662773339972.0,26.645107,102.0,194662773341239.0,19.425186,97.0,25.0,0.1567153262949727,-1267.0,4.364929,-1.4916785,0.9437487834459828,-1.055500379410814
1268848322651124.0,18.342808,95.0,1268848322651563.0,23.387669,88.0,10.0,-0.1208915249159504,-439.0,10.602259,-0.76887625,-1.1200325369402713,1.5571329808408119
1794968914149543.0,28.085617,79.0,1794968914150458.0,21.394791,72.0,20.0,0.1352217225047942,-915.0,-2.2396634,6.190796,-1.124204115042608,1.7023926385597583
443632634654762.0,27.346363,95.0,443632634656441.0,14.036278,88.0,25.0,0.3216344988711571,-1679.0,11.69803,9.923764,0.4659386655886919,-0.9580990168267255
399054413473541.0,20.187729,103.0,399054413473827.0,21.807312,96.0,2.0,-0.0385660535490368,-286.0,8.782974,1.5387241,1.0954350759595803,0.04076411460722172
1612433704720662.0,30.153191,94.0,1612433704721941.0,17.89312,89.0,25.0,0.2551719527436768,-1279.0,14.633296,-0.80050987,1.1233711974264453,-1.11076632424538
935929547048872.0,27.18552,86.0,935929547050091.0,19.593861,81.0,20.0,0.1622864355558702,-1219.0,9.56707,2.5034482,-1.3965181414148375,1.4111213134485532
823172448924995.0,26.587002,102.0,823172448926326.0,18.553181,97.0,25.0,0.1779749320023802,-1331.0,4.865905,-1.904668,0.29738106660990304,0.5394206335079341
1117885669890961.0,19.988541,103.0,1117885669891143.0,24.565994,96.0,5.0,-0.1027382061107808,-182.0,6.201495,-0.8119981,0.5568462084296436,-0.07209790957664439
1241769610908413.0,28.284725,78.0,1241769610909692.0,19.850323,73.0,20.0,0.1752237164072216,-1279.0,-6.3821692,3.5702202,0.0283643763080381,-0.7847276007545313
1379844245429301.0,20.780293,94.0,1379844245429311.0,25.869827,89.0,5.0,-0.1091001266449046,-10.0,13.32881,13.562334,-0.5287534251888237,0.7990875760762164
1034888099618888.0,19.845825,94.0,1034888099619002.0,23.745712,89.0,5.0,-0.0894643150573011,-114.0,13.454199,13.4140005,-0.9874914887406194,0.7141024280468633
688488077688219.0,24.395561,79.0,688488077689622.0,19.811073,72.0,15.0,0.1037058826962487,-1403.0,-0.32992047,4.905345,1.7772176712294647,-1.351408130914034
1605632995052027.0,24.889874,79.0,1605632995052846.0,22.812698,72.0,15.0,0.0435443187423939,-819.0,-2.2049909,3.70765,0.3579372177051243,0.15158727109069417
280804555113541.0,27.56192,103.0,280804555114865.0,14.523979,96.0,25.0,0.3097935724267171,-1324.0,5.393563,8.358977,0.8027906318951867,-0.8444269873649212
1546251865534456.0,22.289253,94.0,1546251865534965.0,26.216164,89.0,2.0,-0.0809581948341976,-509.0,13.443604,11.698411,1.598043987714605,-1.16957580052257
1355233153832413.0,27.573292,95.0,1355233153833641.0,17.323761,88.0,25.0,0.2282896162471955,-1228.0,11.654584,7.396438,0.11411580924332371,0.4860501783512165
273405251474888.0,17.218853,95.0,273405251475232.0,22.949211,88.0,5.0,-0.1426595516278802,-344.0,9.45548,-1.19944,-0.23967964401945485,1.0472378803570659
207001150000430.0,29.759647,102.0,207001150001904.0,17.096718,97.0,28.0,0.2702499222891063,-1474.0,4.453065,-3.7502623,1.010502109222242,-0.7124931085999228
1598166005570192.0,27.858059,86.0,1598166005571856.0,17.313297,81.0,25.0,0.23343912899139,-1664.0,7.9115157,-0.18651055,-1.2894199591872841,1.198830980298932
1239916992297352.0,26.004128,94.0,1239916992297678.0,24.91304,89.0,10.0,0.0214286859002056,-326.0,13.921162,9.93378,0.15159565543278994,-1.3161419703346102
687622381937063.0,19.194744,95.0,687622381937468.0,23.771801,88.0,10.0,-0.1065260658030567,-405.0,11.134292,-0.17046905,-0.8830995701703566,0.09548812273634102
975637801610341.0,25.010448,95.0,975637801611193.0,17.898293,88.0,20.0,0.1657507266409891,-852.0,11.231588,5.7222443,-0.9044639860163886,0.629457520897981
644425778819143.0,18.273418,79.0,644425778819474.0,27.40284,72.0,2.0,-0.1998723713312942,-331.0,-3.538938,-0.17235535,0.3709698344167575,0.08199125674874679
1274302629264462.0,28.676968,94.0,1274302629265390.0,22.583534,89.0,15.0,0.1188719142859739,-928.0,16.91485,3.5316362,1.1383362827405108,-1.1035700363047516
1488906300903933.0,19.057236,87.0,1488906300904467.0,20.029526,80.0,10.0,-0.0248751738504202,-534.0,4.105122,3.0995183,0.6148318759522157,-0.2586549485582747
223107451988202.0,25.65826,87.0,223107451989493.0,14.005909,80.0,25.0,0.2937752458648509,-1291.0,0.45970964,5.9299927,-0.13101797178379618,-0.3314391101656134
378479830098271.0,23.373978,94.0,378479830098684.0,25.222443,89.0,10.0,-0.0380370603835207,-413.0,13.73149,10.975023,0.8302444564442971,-1.0245423256616637
54566492456395.0,23.578033,94.0,54566492456659.0,23.691391,89.0,10.0,-0.0023981252659223,-264.0,13.856834,10.825334,-0.8212312988891567,1.72843846459712
1530164194664314.0,28.268208,95.0,1530164194665819.0,15.21788,88.0,28.0,0.300103518164246,-1505.0,11.704552,9.877171,0.694914364164003,0.39227579644085203
1140394892275847.0,21.02684,94.0,1140394892275927.0,25.86924,89.0,5.0,-0.1032580974785099,-80.0,13.253685,13.137286,1.712161596511238,-1.1031853321274023
353393448653193.0,15.631458,87.0,353393448653720.0,21.947189,80.0,5.0,-0.1680670142275213,-527.0,3.8929665,-0.009752415,1.284933345873406,-1.3825002189494304
1603201534836068.0,19.90369,87.0,1603201534837229.0,15.607639,80.0,15.0,0.1209769141560429,-1161.0,3.8201163,5.493767,-1.3894025583174152,1.2061107174706607
1748846008222566.0,23.02454,78.0,1748846008223188.0,24.608044,73.0,2.0,-0.033244133889524,-622.0,-4.063093,11.615195,1.1230264472487093,-1.1952059913934479
1409609883608646.0,22.221783,78.0,1409609883609542.0,26.329487,73.0,2.0,-0.0846054902374335,-896.0,-3.453668,12.98848,0.3917298017447244,0.18985116003365501
1121799790201988.0,16.12928,103.0,1121799790201938.0,20.875004,96.0,5.0,-0.1282479617765337,50.0,7.0448375,3.6301136,-0.6641912834470773,0.6098057102705928
1267505288179341.0,28.838715,87.0,1267505288180741.0,14.528687,80.0,28.0,0.3299719914049728,-1400.0,-0.99577385,5.826515,-1.1589920831971348,1.1205233817466118
1496083751765977.0,25.556034,79.0,1496083751767171.0,18.034889,72.0,25.0,0.1725392463013458,-1194.0,0.44544706,6.527902,0.20312394517531546,-0.5370702591129992
1145275894484731.0,29.26466,95.0,1145275894486102.0,16.103851,88.0,28.0,0.2900868622291792,-1371.0,11.80062,10.04646,0.8890955327219621,-1.2659238984870969
875315604717258.0,29.831242,86.0,875315604719182.0,16.777187,81.0,28.0,0.2800792749311502,-1924.0,7.4845805,-2.3381717,-1.3890232321701703,0.9343864887007141
1209787888371755.0,27.993248,102.0,1209787888372776.0,23.33466,97.0,20.0,0.0907613066949855,-1021.0,1.3617513,0.929299,-1.0037043375090953,1.0679464997798542
1622588386226045.0,30.81625,78.0,1622588386227214.0,23.224316,73.0,20.0,0.1404858342897444,-1169.0,-6.7907805,3.8242989,-1.3695728612347882,1.1666337537976148
1583082767462443.0,24.028545,87.0,1583082767463635.0,19.166576,80.0,15.0,0.112558291016247,-1192.0,3.749273,2.788719,0.2512789326662924,-0.3162832476879234
1288730863737734.0,30.804688,103.0,1288730863738919.0,16.296158,96.0,28.0,0.3080311975712708,-1185.0,5.5518975,12.157759,-1.323849801059083,0.9187392745727245
1320247263414435.0,21.57111,78.0,1320247263414595.0,25.631042,73.0,2.0,-0.0860115869293417,-160.0,-3.2263503,13.696122,-0.9451672211297497,1.0966936322015555
1138410889454988.0,29.295731,94.0,1138410889455896.0,21.159447,89.0,20.0,0.1612576612057537,-908.0,16.824684,2.0342624,-0.5578939008637079,0.034501878098868864
1215160160028918.0,20.986069,86.0,1215160160029777.0,22.473797,81.0,10.0,-0.0342322270390801,-859.0,7.2244415,9.928354,-0.9148837194263404,1.2825254039275618
543823895876611.0,27.843861,79.0,543823895877568.0,18.028603,72.0,25.0,0.2139684059700826,-957.0,-0.43784565,8.410237,-0.9243582922099236,0.9748261794105456
1737189214174374.0,29.00787,103.0,1737189214175568.0,14.768368,96.0,28.0,0.325279253096166,-1194.0,5.3244925,9.728692,-1.4547655263124548,0.9837749012042777
643094627830037.0,24.983379,95.0,643094627831193.0,18.527115,88.0,20.0,0.1483840656922902,-1156.0,11.067664,5.2183614,-0.8792361472415304,1.5853787734803049
564737817046486.0,16.595745,87.0,564737817046905.0,23.669991,80.0,5.0,-0.1756889778445872,-419.0,2.8610985,-1.5671571,-0.8934009376700905,0.7343232399951893
1419089704437822.0,17.862873,79.0,1419089704437934.0,25.583893,72.0,2.0,-0.1777121915127123,-112.0,-3.1201434,-1.627692,0.9764440221175048,-1.6094241319373064
1216453684866734.0,20.277153,86.0,1216453684867342.0,25.022362,81.0,5.0,-0.1047518720675045,-608.0,7.861881,12.096198,0.828935112431052,-0.7570450098755136
1252248720204327.0,28.585495,86.0,1252248720206213.0,15.305111,81.0,28.0,0.302579189724562,-1886.0,6.928645,-1.3700265,0.5596834569641268,-1.6946145199674727
954287894529595.0,16.29855,79.0,954287894529612.0,24.566647,72.0,2.0,-0.2023261260676169,-17.0,-2.986424,-2.5708675,-1.5347624579281578,0.9252508921809663
738675782094001.0,18.989174,79.0,738675782094081.0,26.117737,72.0,2.0,-0.1580370466955718,-80.0,-3.2901955,-0.10233523,0.7817353807400236,-1.361275116447671
1638676604028469.0,20.230541,95.0,1638676604029164.0,25.7164,88.0,10.0,-0.119395521891218,-695.0,13.417307,-0.9711971,0.8334792024384688,-1.328621980054434
292194844663240.0,24.36327,95.0,292194844664889.0,13.115921,88.0,25.0,0.300095831844396,-1649.0,11.502908,8.562329,-1.0560924836612438,0.3693395014048339
287922660384999.0,22.218472,87.0,287922660385795.0,18.14579,80.0,15.0,0.1008982153569411,-796.0,4.7816224,4.074819,-0.3641392533894783,-0.678566324289547
703392392108427.0,21.46233,95.0,703392392109657.0,19.678139,88.0,15.0,0.0433682707895235,-1230.0,10.275777,3.601475,-0.6239867499085371,0.8852439131212031
1580355189447855.0,29.598202,87.0,1580355189449746.0,14.028564,80.0,28.0,0.3568826990293069,-1891.0,-1.058401,6.10136,-0.8150936857322365,0.7473293987280895
1514878761450286.0,29.350636,78.0,1514878761451488.0,22.650688,73.0,15.0,0.1288418733338405,-1202.0,-6.7536654,4.265094,0.35694460976293224,-0.9195129300802897
1220617290622459.0,27.680149,103.0,1220617290623649.0,15.754246,96.0,25.0,0.2745727896060253,-1190.0,5.7136507,8.315384,0.8970767769538153,-0.8277432629031508
859470251425775.0,27.684288,79.0,859470251426796.0,20.013512,72.0,20.0,0.1608203313360364,-1021.0,-1.9682198,7.2224135,-0.7836368724795643,0.44277643576201325
536707015554597.0,27.092403,86.0,536707015555830.0,19.649303,81.0,20.0,0.1592389460495943,-1233.0,9.521487,2.5494893,1.5600979968851116,-1.0137226012231484
98788101341222.0,27.54565,79.0,98788101342189.0,18.710587,72.0,20.0,0.191002631709968,-967.0,-0.99829316,7.699486,-1.311985700689261,0.7977514217852031
964071100947122.0,31.72525,94.0,964071100948718.0,17.456032,89.0,28.0,0.2901351371849152,-1596.0,13.894714,-2.2804585,0.058340732355294786,-0.3313469615938185
